"Wavelength","Alexa Fluor 700 EX","Alexa Fluor 700 EM","Alexa Fluor 488 EX","Alexa Fluor 488 EM","Alexa Fluor 532 EX","Alexa Fluor 532 EM","Alexa Fluor 546 EX","Alexa Fluor 546 EM","Alexa Fluor 555 EX","Alexa Fluor 555 EM","Alexa Fluor 568 EX","Alexa Fluor 568 EM","Alexa Fluor 647 EX","Alexa Fluor 647 EM","Alexa Fluor 660 EX","Alexa Fluor 660 EM","Alexa Fluor 680 EX","Alexa Fluor 680 EM","Alexa Fluor 594 EX","Alexa Fluor 594 EM","BODIPY FL EX","BODIPY FL EM"
494,0.0085,,0.934,0.1219,0.3132,,0.0907,,0.1717,,0.0745,,,,0.0674,,,,0.0583,,0.7059,0.063
495,0.0086,,0.956,0.1454,0.3244,,0.0931,,0.1777,,0.0785,,,,0.0696,,,,0.0597,,0.7396,0.079
496,0.0086,,0.9751,0.1713,0.3366,,0.0972,,0.187,,0.0827,,,,0.0714,,,,0.0627,,0.787,0.0994
497,0.0088,,0.9883,0.2016,0.3462,,0.0995,,0.1927,,0.0865,,,,0.0735,,,,0.0654,,0.8258,0.1252
498,0.009,,0.9976,0.2353,0.3569,,0.104,,0.2018,,0.0905,,,,0.0755,,,,0.0687,,0.8686,0.1571
499,0.0092,,1,0.2723,0.3655,,0.1085,,0.2119,,0.0945,,,,0.0775,,,,0.0722,,0.9204,0.1959
500,0.0092,,0.9982,0.3126,0.3749,,0.113,,0.2237,,0.0982,,0.01,,0.0798,,0.0195,,0.0748,,0.9548,0.2427
501,0.0096,,0.9894,0.3551,0.3821,,0.1177,,0.2332,,0.1022,,0.009,,0.0817,,0.0238,,0.0768,,0.983,0.2991
502,0.0099,,0.9746,0.4005,0.39,,0.1245,,0.2472,,0.106,,0.0092,,0.0839,,0.0247,,0.0806,,1,0.3661
503,0.0101,,0.9546,0.4465,0.3973,,0.1311,,0.2581,,0.1096,,0.0096,,0.0864,,0.0251,,0.0823,,0.9951,0.444
504,0.0105,,0.9287,0.4966,0.4043,,0.1384,,0.2752,,0.1139,,0.0098,,0.0885,,0.026,,0.087,,0.9709,0.5313
505,0.0109,,0.8976,0.5447,0.4109,,0.1464,,0.2893,,0.118,,0.0103,,0.091,,0.0262,,0.0892,,0.9138,0.6247
506,0.0112,,0.8619,0.5961,0.4184,,0.1551,,0.3079,,0.1223,,0.0108,,0.0932,,0.0271,,0.0918,,0.8514,0.7193
507,0.0115,,0.8214,0.6463,0.4261,,0.1643,,0.3254,,0.1263,,0.0108,,0.096,,0.0277,,0.0951,,0.7718,0.8085
508,0.0119,,0.7789,0.6978,0.4346,,0.174,,0.3444,,0.1315,,0.0111,,0.0983,,0.0277,,0.0987,,0.6627,0.886
509,0.0122,,0.7332,0.7429,0.4438,,0.1846,,0.3617,,0.1366,,0.0118,,0.1004,,0.0289,,0.1004,,0.5765,0.9458
510,0.0129,,0.6857,0.7911,0.4545,,0.1954,,0.3815,,0.1417,,0.0122,,0.1031,,0.0294,,0.1043,,0.4872,0.9841
511,0.013,,0.6371,0.8308,0.4663,,0.207,,0.4015,,0.1476,,0.0124,,0.1053,,0.0306,,0.1056,,0.3858,1
512,0.0137,,0.5893,0.8677,0.48,,0.219,,0.4188,,0.1537,,0.0133,,0.1089,,0.0311,,0.1091,,0.3177,0.9959
513,0.014,,0.5398,0.9018,0.4941,,0.2301,,0.4354,,0.1604,,0.0139,,0.1116,,0.0313,,0.1121,,0.2553,0.9752
514,0.0147,,0.4937,0.9287,0.5114,,0.243,,0.4535,,0.1685,,0.0144,,0.1141,,0.0319,,0.1158,,0.1933,0.9415
515,0.015,,0.4472,0.9506,0.5296,,0.2547,,0.4666,,0.1765,,0.0145,,0.117,,0.0334,,0.1195,,0.1561,0.8977
516,0.0158,,0.4045,0.9695,0.5504,,0.2666,,0.4798,,0.1851,,0.0156,,0.1205,,0.0335,,0.1237,,0.1243,0.8468
517,0.0164,,0.3623,0.9843,0.5725,,0.2768,,0.4899,,0.1947,,0.0157,,0.1234,,0.0346,,0.1272,,0.095,0.7924
518,0.0168,,0.3233,0.9947,0.5976,,0.2883,,0.4962,,0.2051,,0.0162,,0.126,,0.0365,,0.1315,,0.0778,0.7374
519,0.0175,,0.2876,0.9982,0.6239,,0.2966,,0.4996,,0.2159,,0.0172,,0.1295,,0.0372,,0.1362,,0.0631,0.685
520,0.0182,,0.2535,1,0.6522,0.057,0.3052,,0.5051,,0.228,,0.0178,,0.1327,,0.038,,0.1433,,0.0494,0.6371
521,0.019,,0.2228,0.9962,0.6825,0.0636,0.3126,,0.5041,,0.2402,,0.0181,,0.136,,0.0396,,0.1483,,0.0417,0.5951
522,0.0196,,0.1952,0.9858,0.7143,0.0733,0.319,,0.5044,,0.2536,,0.0187,,0.1391,,0.041,,0.1549,,0.0348,0.5591
523,0.0205,,0.1712,0.9728,0.7465,0.0865,0.3229,,0.5,,0.2671,,0.019,,0.1428,,0.0412,,0.1623,,0.0282,0.5285
524,0.0211,,0.1491,0.9598,0.7793,0.1007,0.3261,,0.4987,,0.2812,,0.0197,,0.1463,,0.043,,0.1692,,0.0243,0.5022
525,0.0218,,0.1297,0.9428,0.8116,0.1178,0.328,,0.4921,,0.2957,,0.0205,,0.1498,,0.0438,,0.1766,,0.0205,0.4792
526,0.0226,,0.1125,0.9226,0.8444,0.1362,0.3284,,0.4896,,0.3114,,0.021,,0.1532,,0.0448,,0.1843,,0.0172,0.4585
527,0.0236,,0.0975,0.9039,0.8749,0.1603,0.3276,,0.4865,,0.327,,0.0221,,0.1568,,0.0461,,0.1944,,0.0152,0.4393
528,0.0242,,0.0847,0.8815,0.9042,0.1849,0.327,,0.4846,,0.3428,,0.0229,,0.1605,,0.0465,,0.2041,,0.0132,0.4215
529,0.0251,,0.0733,0.8596,0.9304,0.2118,0.3257,,0.4839,,0.3583,,0.0232,,0.1645,,0.0483,,0.215,,0.0112,0.4048
530,0.0261,,0.0641,0.8335,0.9538,0.246,0.3246,0.027,0.4879,,0.3738,,0.0241,,0.169,,0.0495,,0.2269,,0.0099,0.3896
531,0.0269,,0.0554,0.8076,0.9724,0.2825,0.3231,0.0189,0.4906,,0.3903,,0.0251,,0.1723,,0.0524,,0.2384,,0.0088,0.3756
532,0.0278,,0.0483,0.7826,0.9869,0.3199,0.3237,0.0105,0.4966,,0.4057,,0.0269,,0.1765,,0.0532,,0.2494,,0.0077,0.3633
533,0.029,,0.0423,0.7546,0.9965,0.3571,0.3248,0.0081,0.505,,0.4207,,0.0279,,0.1803,,0.0549,,0.262,,0.0073,0.3523
534,0.03,,0.0372,0.7263,1,0.3986,0.3271,0.0085,0.5148,,0.4352,,0.029,,0.185,,0.057,,0.2742,,0.0068,0.3428
535,0.0309,,0.0327,0.7006,0.9977,0.4403,0.3308,0.0095,0.5272,0.0193,0.4493,,0.0296,,0.1893,,0.0581,,0.2876,,0.0062,0.3348
536,0.0321,,0.0288,0.6765,0.99,0.4842,0.3368,0.0116,0.542,0.0208,0.4624,,0.0303,,0.194,,0.0595,,0.2993,,0.0055,0.3279
537,0.033,,0.0256,0.6506,0.976,0.5299,0.344,0.0136,0.5586,0.0232,0.4745,,0.0322,,0.1981,,0.0606,,0.312,,0.0051,0.3219
538,0.034,,0.0233,0.6291,0.957,0.5772,0.3548,0.0153,0.5794,0.0251,0.486,,0.0332,,0.2027,,0.0627,,0.3266,,0.0049,0.3162
539,0.0353,,0.0207,0.6053,0.9315,0.6207,0.3664,0.0185,0.5995,0.0305,0.496,,0.0348,,0.2075,,0.0648,,0.3384,,0.0046,0.3105
540,0.0362,,0.0188,0.5838,0.9019,0.6659,0.3812,0.0218,0.6246,0.0372,0.5046,,0.0359,,0.2118,,0.0665,,0.3502,,0.0042,0.3041
541,0.0375,,0.0164,0.5619,0.8668,0.7112,0.397,0.026,0.6503,0.0429,0.5117,,0.0382,,0.2165,,0.0685,,0.3619,,0.0037,0.297
542,0.0386,,0.016,0.5415,0.8292,0.7573,0.4174,0.0314,0.6788,0.0543,0.5178,,0.0401,,0.2216,,0.0709,,0.3734,,0.0035,0.2892
543,0.0397,,0.0144,0.5227,0.7873,0.7942,0.4389,0.0369,0.7103,0.0648,0.5216,,0.0415,,0.2262,,0.073,,0.3845,,0.0035,0.2808
544,0.0411,,0.0134,0.5057,0.7433,0.8349,0.4644,0.0433,0.7426,0.0793,0.5253,,0.0429,,0.2315,,0.074,,0.3942,,0.0035,0.2716
545,0.0421,,0.0123,0.4899,0.6984,0.8668,0.4906,0.0514,0.7785,0.0959,0.5269,,0.0463,,0.2359,,0.0762,,0.4033,,0.0033,0.2621
546,0.0434,,0.0119,0.472,0.652,0.8971,0.5209,0.0632,0.8143,0.1161,0.5283,,0.0473,,0.2417,,0.0784,,0.4125,,0.0033,0.2521
547,0.0449,,0.0107,0.4573,0.6051,0.9234,0.5519,0.0753,0.8528,0.14,0.5279,,0.0494,,0.2462,,0.0807,,0.4209,,0.0035,0.2421
548,0.0464,,0.0108,0.4416,0.5586,0.9445,0.5878,0.093,0.8882,0.1669,0.528,,0.0513,,0.2516,,0.0834,,0.4273,,0.0035,0.2322
549,0.0476,,0.01,0.4274,0.5129,0.9612,0.6236,0.1108,0.9209,0.1961,0.5275,,0.0541,,0.2564,,0.0856,,0.4334,,0.0033,0.2227
550,0.049,,0.0097,0.4128,0.4681,0.9781,0.6634,0.1336,0.9506,0.2374,0.5282,,0.0566,,0.2616,,0.0881,,0.4382,,0.0031,0.2134
551,0.0506,,,0.4004,0.4257,0.9897,0.7032,0.1577,0.9757,0.2753,0.5294,,0.0583,,0.2667,,0.0911,,0.4428,,0.0029,0.2045
552,0.0521,,,0.3874,0.3844,0.9961,0.7444,0.1863,0.9915,0.3215,0.5316,,0.0608,,0.2718,,0.093,,0.4447,,0.0029,0.1956
553,0.0538,,,0.3766,0.3463,1,0.7844,0.2183,1,0.3717,0.5356,,0.0626,,0.2768,,0.0956,,0.4479,,0.0029,0.187
554,0.0555,,,0.3646,0.3107,0.9976,0.8249,0.2546,0.9992,0.4243,0.5412,,0.0648,,0.2822,,0.0978,,0.4502,,0.0026,0.1784
555,0.057,,,0.3537,0.2773,0.9923,0.8631,0.2935,0.9887,0.4858,0.5478,0.0354,0.0665,,0.2869,,0.0994,,0.4521,,0.0024,0.1701
556,0.0589,,,0.3431,0.2475,0.9874,0.8989,0.3379,0.9666,0.5451,0.5575,0.0272,0.0682,,0.2923,,0.1008,,0.4539,,0.0024,0.1621
557,0.0607,,,0.3324,0.2203,0.977,0.9303,0.3849,0.9356,0.6003,0.5689,0.0201,0.0706,,0.2971,,0.1058,,0.4567,,0.0024,0.1542
558,0.0624,,,0.3229,0.196,0.9658,0.9564,0.4292,0.8936,0.6674,0.5821,0.02,0.0732,,0.3027,,0.1074,,0.4575,,0.0024,0.1464
559,0.0642,,,0.3139,0.1734,0.9489,0.9775,0.4791,0.8493,0.7259,0.5975,0.0211,0.0746,,0.307,,0.1094,,0.4607,,0.0024,0.1389
560,0.0665,,,0.303,0.1532,0.9293,0.9921,0.5301,0.7973,0.7798,0.6146,0.0247,0.0768,,0.3128,,0.1119,,0.4642,,0.0024,0.132
561,0.0683,,,0.2929,0.1358,0.9107,1,0.5899,0.7419,0.8271,0.6347,0.0289,0.08,,0.3183,,0.113,,0.4682,,0.0024,0.1255
562,0.0706,,,0.2837,0.1204,0.8928,0.9995,0.6485,0.6812,0.8729,0.6557,0.0322,0.0804,,0.3236,,0.1171,,0.4727,,0.0024,0.1196
563,0.0724,,,0.2751,0.1062,0.87,0.9924,0.7038,0.6214,0.9129,0.6794,0.0371,0.0833,,0.3289,,0.1187,,0.4796,,0.0022,0.114
564,0.0747,,,0.2659,0.0942,0.8458,0.9771,0.7558,0.5615,0.9483,0.7037,0.0433,0.0865,,0.334,,0.1211,,0.4891,,0.0024,0.1088
565,0.0769,,,0.2579,0.0835,0.8251,0.9548,0.8031,0.5023,0.9704,0.7297,0.05,0.0886,,0.3397,,0.124,,0.4975,,0.0022,0.1038
566,0.0792,,,0.2508,0.074,0.8013,0.9254,0.8442,0.4467,0.9888,0.7569,0.0564,0.0893,,0.3451,,0.1261,,0.5097,,0.002,0.0991
567,0.0815,,,0.2425,0.0656,0.7756,0.89,0.89,0.3959,0.9969,0.784,0.0654,0.0922,,0.3513,,0.1298,,0.5205,,0.002,0.0944
568,0.084,,,0.233,0.058,0.7551,0.8491,0.9228,0.3469,1,0.8108,0.0756,0.0959,,0.3569,,0.1324,,0.538,,0.002,0.0898
569,0.0864,,,0.2249,0.0514,0.7306,0.8036,0.9515,0.3031,0.9923,0.8387,0.0851,0.0992,,0.3626,,0.1356,,0.5541,,0.0018,0.0855
570,0.0889,,,0.2195,0.0458,0.7078,0.7547,0.9728,0.2626,0.9786,0.8653,0.0983,0.1024,,0.3689,,0.1385,,0.5741,,0.0015,0.0814
571,0.0913,,,0.2107,0.0406,0.6844,0.7047,0.9883,0.2265,0.9646,0.8902,0.109,0.1065,,0.3755,,0.1407,,0.5922,,0.0018,0.0776
572,0.094,,,0.2031,0.0364,0.6607,0.6523,1,0.1951,0.9481,0.9138,0.1232,0.1111,,0.3811,,0.1436,,0.6161,,0.0018,0.0741
573,0.0967,,,0.1949,0.0323,0.6397,0.6,0.9973,0.1669,0.9265,0.9356,0.1413,0.1159,,0.3884,,0.1461,,0.6381,,0.0018,0.0708
574,0.0993,,,0.188,0.0289,0.6197,0.5471,0.9934,0.143,0.889,0.9552,0.1573,0.1203,,0.3947,,0.1468,,0.6642,,0.0018,0.0678
575,0.1021,,,0.1816,0.0258,0.5969,0.4969,0.9838,0.1233,0.8622,0.9718,0.1863,0.1249,,0.402,,0.1509,,0.6886,,0.0015,0.0649
576,0.1048,,,0.174,0.0236,0.579,0.4475,0.9763,0.1034,0.8361,0.9846,0.2082,0.1297,,0.4085,,0.1541,,0.7175,,0.0015,0.0622
577,0.1077,,,0.1673,0.0211,0.5642,0.4015,0.9477,0.0886,0.7992,0.994,0.2372,0.1352,,0.4166,,0.1555,,0.7451,,0.0015,0.0595
578,0.1104,,,0.1614,0.0192,0.5439,0.3577,0.9267,0.0765,0.7678,0.9991,0.2705,0.1419,,0.4237,,0.1594,,0.7737,,0.0018,0.057
579,0.1131,,,0.155,0.0174,0.526,0.3167,0.9035,0.0663,0.7384,1,0.3002,0.1492,,0.4314,,0.1628,,0.8002,,0.0015,0.0545
580,0.1162,,,0.1492,0.016,0.5114,0.2782,0.8709,0.0553,0.7047,0.996,0.3352,0.1551,,0.4391,,0.1664,,0.8281,0.0616,0.0015,0.0523
581,0.119,,,0.1427,0.0148,0.4938,0.2436,0.8454,0.047,0.6809,0.9881,0.3709,0.161,,0.4473,,0.17,,0.8546,0.0666,0.0015,0.0501
582,0.1221,,,0.1359,0.0138,0.4798,0.2132,0.8134,0.0406,0.6505,0.9754,0.407,0.1708,,0.4553,,0.173,,0.8816,0.0739,0.0018,0.048
583,0.1252,,,0.1294,0.0125,0.4646,0.1863,0.7796,0.0365,0.628,0.9586,0.4437,0.1776,,0.4635,,0.1766,,0.9056,0.0844,0.0018,0.0459
584,0.128,,,0.1252,0.0118,0.4503,0.1618,0.7414,0.0321,0.5972,0.9381,0.4852,0.1864,,0.4716,,0.1807,,0.9281,0.097,0.0015,0.0438
585,0.1312,,,0.1194,0.0111,0.4391,0.1406,0.7077,0.029,0.5724,0.9138,0.5323,0.1928,,0.4802,,0.1855,,0.948,0.1105,0.0015,0.042
586,0.1342,,,0.1156,0.0104,0.4283,0.1224,0.6703,0.024,0.5491,0.8859,0.5656,0.2036,,0.4887,,0.1892,,0.9649,0.1252,0.0015,0.0404
587,0.1373,,,0.1114,0.0098,0.4127,0.1067,0.6419,0.0221,0.5234,0.855,0.6061,0.2121,,0.4971,,0.1913,,0.9771,0.142,0.0015,0.0389
588,0.1403,,,0.1065,0.0093,0.4047,0.0932,0.611,0.0187,0.5089,0.8217,0.6505,0.2208,,0.5055,,0.1958,,0.9884,0.1621,0.0015,0.0374
589,0.1435,,,0.1029,0.0093,0.3935,0.0814,0.5786,0.0169,0.4885,0.7867,0.6859,0.2299,,0.5138,,0.2012,,0.9956,0.1837,0.0013,0.0359
590,0.1467,,,0.0989,0.0084,0.3817,0.0708,0.5528,0.0161,0.4744,0.7502,0.7245,0.24,,0.5219,,0.2041,,1,0.2067,0.0013,0.0345
591,0.1501,,,0.0947,0.0087,0.372,0.0625,0.528,0.0144,0.4627,0.7127,0.768,0.2468,,0.5308,,0.2103,,0.9978,0.2306,0.0015,0.0331
592,0.1534,,,0.0911,0.0082,0.3628,0.0553,0.5019,0.0126,0.4522,0.6731,0.798,0.2558,,0.5386,,0.2133,,0.9945,0.2573,0.0018,0.0317
593,0.1569,,,0.0873,0.0079,0.3519,0.0492,0.4782,0.0135,0.437,0.6346,0.8323,0.2626,,0.5468,,0.219,,0.9855,0.2882,0.0018,0.0303
594,0.1604,,,0.084,0.0075,0.3439,0.0439,0.4558,0.0126,0.432,0.5951,0.872,0.2711,,0.5545,,0.2242,,0.9741,0.3139,0.0015,0.0289
595,0.1641,,,0.0808,0.0074,0.3379,0.0396,0.4345,0.0109,0.4245,0.5566,0.897,0.2776,,0.5628,,0.229,,0.9589,0.3449,0.0015,0.0276
596,0.1678,,,0.0774,0.0073,0.3259,0.0352,0.4167,0.0106,0.4177,0.5189,0.924,0.2848,,0.57,,0.2341,,0.9385,0.3766,0.0015,0.0265
597,0.1717,,,0.0742,0.0069,0.316,0.0323,0.3993,0.0124,0.4147,0.4828,0.9397,0.2913,,0.5775,,0.2384,,0.9165,0.4123,0.0015,0.0255
598,0.1758,,,0.072,0.0071,0.3068,0.0295,0.3795,0.0085,0.4135,0.4466,0.9575,0.2973,,0.5843,,0.2439,,0.8901,0.448,0.0015,0.0245
599,0.1799,,,0.0688,0.0065,0.3,0.0268,0.3637,0.0108,0.4083,0.4132,0.9678,0.3023,,0.591,,0.2506,,0.8615,0.4851,0.0015,0.0237
600,0.1842,,,0.0669,0.0068,0.2905,0.0253,0.3492,0.0096,0.4054,0.3803,0.9829,0.3052,,0.5975,,0.2547,,0.8312,0.5236,0.0015,0.0229
601,0.1886,,,0.0642,0.0067,0.2844,0.0237,0.3365,,0.4073,0.3502,0.9908,0.3085,,0.604,,0.2599,,0.7992,0.561,,0.0221
602,0.1933,,,0.0621,0.0066,0.2757,0.0225,0.3213,,0.4021,0.3215,0.9934,0.3132,,0.6096,,0.2627,,0.7635,0.598,,0.0214
603,0.1981,,,0.0601,0.0064,0.2685,0.0207,0.3135,,0.4073,0.2944,1,0.3146,,0.615,,0.2692,,0.7283,0.6373,,0.0206
604,0.2034,,,0.0575,0.0064,0.2607,0.0205,0.2999,,0.4028,0.2688,0.9939,0.319,,0.6205,,0.2752,,0.6904,0.6779,,0.0197
605,0.2087,,,0.0559,0.0064,0.2554,0.0192,0.2903,,0.4064,0.2456,0.9855,0.3189,,0.6256,,0.282,,0.6528,0.7155,,0.0189
606,0.2142,,,0.0539,0.0064,0.2475,0.0192,0.2808,,0.4084,0.2244,0.9717,0.3189,,0.6301,,0.2875,,0.6144,0.7481,,0.018
607,0.2202,,,0.0511,0.0066,0.2404,0.018,0.2735,,0.4017,0.2042,0.9591,0.3191,,0.6346,,0.2913,,0.576,0.7844,,0.0171
608,0.2259,,,0.0501,0.0062,0.2331,0.0175,0.2634,,0.4015,0.1852,0.9424,0.3235,,0.6384,,0.2947,,0.5379,0.818,,0.0163
609,0.2325,,,0.048,0.0058,0.2258,0.0169,0.2626,,0.4036,0.1689,0.9349,0.3238,,0.6417,,0.3017,,0.4995,0.8476,,0.0155
610,0.239,,,0.0465,0.0063,0.2175,0.0163,0.2568,,0.3983,0.1534,0.9129,0.3252,,0.6452,,0.306,,0.4643,0.876,,0.0148
611,0.2457,,,0.0452,0.006,0.2119,0.0158,0.2509,,0.3993,0.1392,0.8866,0.3277,,0.6479,,0.313,,0.4291,0.9036,,0.0143
612,0.2528,,,0.0433,0.006,0.2042,0.0158,0.2466,,0.3932,0.1265,0.8707,0.3247,,0.6508,,0.3161,,0.3961,0.9263,,0.0137
613,0.26,,,0.042,0.006,0.1975,0.0154,0.2456,,0.3841,0.1151,0.8444,0.3289,,0.6529,,0.3198,,0.3637,0.9441,,0.013
614,0.2675,,,0.0405,0.0059,0.1914,0.0148,0.2404,,0.3841,0.1035,0.8213,0.3301,,0.6549,,0.3244,,0.3323,0.9587,,0.0124
615,0.2751,,,0.0389,0.0058,0.1856,0.0145,0.2366,,0.3767,0.0938,0.8002,0.3334,,0.657,0.0016,0.3285,,0.305,0.9746,,0.0118
616,0.2831,,,0.0378,0.006,0.1807,0.0151,0.2342,,0.3686,0.0848,0.7732,0.3347,,0.6587,0.0015,0.3327,,0.2782,0.9857,,0.0112
617,0.291,,,0.0364,0.0061,0.1743,0.015,0.23,,0.359,0.077,0.7534,0.3427,,0.6602,0.0016,0.338,,0.2524,0.9958,,0.0107
618,0.2994,,,0.0357,0.006,0.1694,0.0142,0.2272,,0.3515,0.0691,0.7249,0.3475,,0.6621,0.0017,0.3441,,0.2301,1,,0.0102
619,0.3077,,,0.0341,0.0058,0.1618,0.014,0.2253,,0.3418,0.0625,0.7,0.3563,,0.6637,0.0016,0.3486,,0.2079,0.9983,,0.0097
620,0.3164,,,0.033,0.0058,0.1571,0.0141,0.2247,,0.3381,0.0559,0.6784,0.3662,,0.665,0.0029,0.3502,,0.1883,0.996,,0.0093
621,0.3252,,,0.0313,0.0058,0.1523,0.0143,0.2185,,0.3282,0.0507,0.6509,0.376,,0.6667,0.0024,0.3518,,0.1708,0.9947,,0.0089
622,0.3343,,,0.0305,0.0054,0.1465,0.0141,0.2172,,0.3144,0.0452,0.6236,0.3851,,0.6686,0.0026,0.3577,,0.1542,0.9848,,0.0086
623,0.3429,,,0.029,0.0057,0.1404,0.0145,0.2127,,0.306,0.0402,0.6017,0.3989,,0.6707,0.0029,0.3607,,0.1386,0.9762,,0.0083
624,0.3521,,,0.0279,0.0057,0.1356,0.0139,0.2092,,0.2909,0.0361,0.5811,0.4155,,0.6726,0.0026,0.3653,,0.1244,0.9681,,0.0078
625,0.3612,,,0.0269,0.0056,0.1294,0.014,0.2045,,0.2893,0.0319,0.5618,0.427,,0.675,0.0036,0.3673,,0.1115,0.9533,,0.0074
626,0.3701,,,0.0259,0.0057,0.1249,0.0135,0.2016,,0.2734,0.0285,0.548,0.4442,,0.6784,0.0046,0.3696,,0.1002,0.9343,,0.007
