"Wavelength","Alexa Fluor 488 EM","Alexa Fluor 488 EX","Alexa Fluor 532 EM","Alexa Fluor 532 EX","Alexa Fluor 546 EM","Alexa Fluor 546 EX","Alexa Fluor 555 EM","Alexa Fluor 555 EX","Alexa Fluor 568 EM","Alexa Fluor 568 EX","Alexa Fluor 594 EM","Alexa Fluor 594 EX","Alexa Fluor 647 EM","Alexa Fluor 647 EX","Alexa Fluor 680 EM","Alexa Fluor 680 EX","Alexa Fluor 700 EM","Alexa Fluor 700 EX","Alexa Fluor 750 EM","Alexa Fluor 750 EX"
517,0.9843,0.3623,,0.5725,,0.2768,,0.4899,,0.1947,,0.1272,,0.0157,,0.0346,,0.0164,,0.0037
518,0.9947,0.3233,,0.5976,,0.2883,,0.4962,,0.2051,,0.1315,,0.0162,,0.0365,,0.0168,,0.004
519,0.9982,0.2876,,0.6239,,0.2966,,0.4996,,0.2159,,0.1362,,0.0172,,0.0372,,0.0175,,0.0041
520,1,0.2535,0.057,0.6522,,0.3052,,0.5051,,0.228,,0.1433,,0.0178,,0.038,,0.0182,,0.0045
521,0.9962,0.2228,0.0636,0.6825,,0.3126,,0.5041,,0.2402,,0.1483,,0.0181,,0.0396,,0.019,,0.0047
522,0.9858,0.1952,0.0733,0.7143,,0.319,,0.5044,,0.2536,,0.1549,,0.0187,,0.041,,0.0196,,0.0051
523,0.9728,0.1712,0.0865,0.7465,,0.3229,,0.5,,0.2671,,0.1623,,0.019,,0.0412,,0.0205,,0.0054
524,0.9598,0.1491,0.1007,0.7793,,0.3261,,0.4987,,0.2812,,0.1692,,0.0197,,0.043,,0.0211,,0.0057
525,0.9428,0.1297,0.1178,0.8116,,0.328,,0.4921,,0.2957,,0.1766,,0.0205,,0.0438,,0.0218,,0.0059
526,0.9226,0.1125,0.1362,0.8444,,0.3284,,0.4896,,0.3114,,0.1843,,0.021,,0.0448,,0.0226,,0.0062
527,0.9039,0.0975,0.1603,0.8749,,0.3276,,0.4865,,0.327,,0.1944,,0.0221,,0.0461,,0.0236,,0.0065
528,0.8815,0.0847,0.1849,0.9042,,0.327,,0.4846,,0.3428,,0.2041,,0.0229,,0.0465,,0.0242,,0.0068
529,0.8596,0.0733,0.2118,0.9304,,0.3257,,0.4839,,0.3583,,0.215,,0.0232,,0.0483,,0.0251,,0.0072
530,0.8335,0.0641,0.246,0.9538,0.027,0.3246,,0.4879,,0.3738,,0.2269,,0.0241,,0.0495,,0.0261,,0.0075
531,0.8076,0.0554,0.2825,0.9724,0.0189,0.3231,,0.4906,,0.3903,,0.2384,,0.0251,,0.0524,,0.0269,,0.008
532,0.7826,0.0483,0.3199,0.9869,0.0105,0.3237,,0.4966,,0.4057,,0.2494,,0.0269,,0.0532,,0.0278,,0.0083
533,0.7546,0.0423,0.3571,0.9965,0.0081,0.3248,,0.505,,0.4207,,0.262,,0.0279,,0.0549,,0.029,,0.0086
534,0.7263,0.0372,0.3986,1,0.0085,0.3271,,0.5148,,0.4352,,0.2742,,0.029,,0.057,,0.03,,0.009
535,0.7006,0.0327,0.4403,0.9977,0.0095,0.3308,0.0193,0.5272,,0.4493,,0.2876,,0.0296,,0.0581,,0.0309,,0.0095
536,0.6765,0.0288,0.4842,0.99,0.0116,0.3368,0.0208,0.542,,0.4624,,0.2993,,0.0303,,0.0595,,0.0321,,0.0098
537,0.6506,0.0256,0.5299,0.976,0.0136,0.344,0.0232,0.5586,,0.4745,,0.312,,0.0322,,0.0606,,0.033,,0.0103
538,0.6291,0.0233,0.5772,0.957,0.0153,0.3548,0.0251,0.5794,,0.486,,0.3266,,0.0332,,0.0627,,0.034,,0.0109
539,0.6053,0.0207,0.6207,0.9315,0.0185,0.3664,0.0305,0.5995,,0.496,,0.3384,,0.0348,,0.0648,,0.0353,,0.0111
540,0.5838,0.0188,0.6659,0.9019,0.0218,0.3812,0.0372,0.6246,,0.5046,,0.3502,,0.0359,,0.0665,,0.0362,,0.0118
541,0.5619,0.0164,0.7112,0.8668,0.026,0.397,0.0429,0.6503,,0.5117,,0.3619,,0.0382,,0.0685,,0.0375,,0.0123
542,0.5415,0.016,0.7573,0.8292,0.0314,0.4174,0.0543,0.6788,,0.5178,,0.3734,,0.0401,,0.0709,,0.0386,,0.0128
543,0.5227,0.0144,0.7942,0.7873,0.0369,0.4389,0.0648,0.7103,,0.5216,,0.3845,,0.0415,,0.073,,0.0397,,0.0131
544,0.5057,0.0134,0.8349,0.7433,0.0433,0.4644,0.0793,0.7426,,0.5253,,0.3942,,0.0429,,0.074,,0.0411,,0.0138
545,0.4899,0.0123,0.8668,0.6984,0.0514,0.4906,0.0959,0.7785,,0.5269,,0.4033,,0.0463,,0.0762,,0.0421,,0.0142
546,0.472,0.0119,0.8971,0.652,0.0632,0.5209,0.1161,0.8143,,0.5283,,0.4125,,0.0473,,0.0784,,0.0434,,0.0147
547,0.4573,0.0107,0.9234,0.6051,0.0753,0.5519,0.14,0.8528,,0.5279,,0.4209,,0.0494,,0.0807,,0.0449,,0.0154
548,0.4416,0.0108,0.9445,0.5586,0.093,0.5878,0.1669,0.8882,,0.528,,0.4273,,0.0513,,0.0834,,0.0464,,0.0158
549,0.4274,0.01,0.9612,0.5129,0.1108,0.6236,0.1961,0.9209,,0.5275,,0.4334,,0.0541,,0.0856,,0.0476,,0.0164
550,0.4128,0.0097,0.9781,0.4681,0.1336,0.6634,0.2374,0.9506,,0.5282,,0.4382,,0.0566,,0.0881,,0.049,,0.0168
551,0.4004,,0.9897,0.4257,0.1577,0.7032,0.2753,0.9757,,0.5294,,0.4428,,0.0583,,0.0911,,0.0506,,0.0175
552,0.3874,,0.9961,0.3844,0.1863,0.7444,0.3215,0.9915,,0.5316,,0.4447,,0.0608,,0.093,,0.0521,,0.0179
553,0.3766,,1,0.3463,0.2183,0.7844,0.3717,1,,0.5356,,0.4479,,0.0626,,0.0956,,0.0538,,0.0188
554,0.3646,,0.9976,0.3107,0.2546,0.8249,0.4243,0.9992,,0.5412,,0.4502,,0.0648,,0.0978,,0.0555,,0.0194
555,0.3537,,0.9923,0.2773,0.2935,0.8631,0.4858,0.9887,0.0354,0.5478,,0.4521,,0.0665,,0.0994,,0.057,,0.02
556,0.3431,,0.9874,0.2475,0.3379,0.8989,0.5451,0.9666,0.0272,0.5575,,0.4539,,0.0682,,0.1008,,0.0589,,0.0206
557,0.3324,,0.977,0.2203,0.3849,0.9303,0.6003,0.9356,0.0201,0.5689,,0.4567,,0.0706,,0.1058,,0.0607,,0.0214
558,0.3229,,0.9658,0.196,0.4292,0.9564,0.6674,0.8936,0.02,0.5821,,0.4575,,0.0732,,0.1074,,0.0624,,0.0219
559,0.3139,,0.9489,0.1734,0.4791,0.9775,0.7259,0.8493,0.0211,0.5975,,0.4607,,0.0746,,0.1094,,0.0642,,0.0227
560,0.303,,0.9293,0.1532,0.5301,0.9921,0.7798,0.7973,0.0247,0.6146,,0.4642,,0.0768,,0.1119,,0.0665,,0.0232
561,0.2929,,0.9107,0.1358,0.5899,1,0.8271,0.7419,0.0289,0.6347,,0.4682,,0.08,,0.113,,0.0683,,0.0237
562,0.2837,,0.8928,0.1204,0.6485,0.9995,0.8729,0.6812,0.0322,0.6557,,0.4727,,0.0804,,0.1171,,0.0706,,0.0246
563,0.2751,,0.87,0.1062,0.7038,0.9924,0.9129,0.6214,0.0371,0.6794,,0.4796,,0.0833,,0.1187,,0.0724,,0.0251
564,0.2659,,0.8458,0.0942,0.7558,0.9771,0.9483,0.5615,0.0433,0.7037,,0.4891,,0.0865,,0.1211,,0.0747,,0.0259
565,0.2579,,0.8251,0.0835,0.8031,0.9548,0.9704,0.5023,0.05,0.7297,,0.4975,,0.0886,,0.124,,0.0769,,0.0266
566,0.2508,,0.8013,0.074,0.8442,0.9254,0.9888,0.4467,0.0564,0.7569,,0.5097,,0.0893,,0.1261,,0.0792,,0.0276
567,0.2425,,0.7756,0.0656,0.89,0.89,0.9969,0.3959,0.0654,0.784,,0.5205,,0.0922,,0.1298,,0.0815,,0.0281
568,0.233,,0.7551,0.058,0.9228,0.8491,1,0.3469,0.0756,0.8108,,0.538,,0.0959,,0.1324,,0.084,,0.0291
569,0.2249,,0.7306,0.0514,0.9515,0.8036,0.9923,0.3031,0.0851,0.8387,,0.5541,,0.0992,,0.1356,,0.0864,,0.0296
570,0.2195,,0.7078,0.0458,0.9728,0.7547,0.9786,0.2626,0.0983,0.8653,,0.5741,,0.1024,,0.1385,,0.0889,,0.0306
571,0.2107,,0.6844,0.0406,0.9883,0.7047,0.9646,0.2265,0.109,0.8902,,0.5922,,0.1065,,0.1407,,0.0913,,0.0313
572,0.2031,,0.6607,0.0364,1,0.6523,0.9481,0.1951,0.1232,0.9138,,0.6161,,0.1111,,0.1436,,0.094,,0.0324
573,0.1949,,0.6397,0.0323,0.9973,0.6,0.9265,0.1669,0.1413,0.9356,,0.6381,,0.1159,,0.1461,,0.0967,,0.0332
574,0.188,,0.6197,0.0289,0.9934,0.5471,0.889,0.143,0.1573,0.9552,,0.6642,,0.1203,,0.1468,,0.0993,,0.0341
575,0.1816,,0.5969,0.0258,0.9838,0.4969,0.8622,0.1233,0.1863,0.9718,,0.6886,,0.1249,,0.1509,,0.1021,,0.0352
576,0.174,,0.579,0.0236,0.9763,0.4475,0.8361,0.1034,0.2082,0.9846,,0.7175,,0.1297,,0.1541,,0.1048,,0.0362
577,0.1673,,0.5642,0.0211,0.9477,0.4015,0.7992,0.0886,0.2372,0.994,,0.7451,,0.1352,,0.1555,,0.1077,,0.0373
578,0.1614,,0.5439,0.0192,0.9267,0.3577,0.7678,0.0765,0.2705,0.9991,,0.7737,,0.1419,,0.1594,,0.1104,,0.0385
579,0.155,,0.526,0.0174,0.9035,0.3167,0.7384,0.0663,0.3002,1,,0.8002,,0.1492,,0.1628,,0.1131,,0.0395
580,0.1492,,0.5114,0.016,0.8709,0.2782,0.7047,0.0553,0.3352,0.996,0.0616,0.8281,,0.1551,,0.1664,,0.1162,,0.0408
581,0.1427,,0.4938,0.0148,0.8454,0.2436,0.6809,0.047,0.3709,0.9881,0.0666,0.8546,,0.161,,0.17,,0.119,,0.0419
582,0.1359,,0.4798,0.0138,0.8134,0.2132,0.6505,0.0406,0.407,0.9754,0.0739,0.8816,,0.1708,,0.173,,0.1221,,0.0432
583,0.1294,,0.4646,0.0125,0.7796,0.1863,0.628,0.0365,0.4437,0.9586,0.0844,0.9056,,0.1776,,0.1766,,0.1252,,0.0446
584,0.1252,,0.4503,0.0118,0.7414,0.1618,0.5972,0.0321,0.4852,0.9381,0.097,0.9281,,0.1864,,0.1807,,0.128,,0.0457
585,0.1194,,0.4391,0.0111,0.7077,0.1406,0.5724,0.029,0.5323,0.9138,0.1105,0.948,,0.1928,,0.1855,,0.1312,,0.0474
586,0.1156,,0.4283,0.0104,0.6703,0.1224,0.5491,0.024,0.5656,0.8859,0.1252,0.9649,,0.2036,,0.1892,,0.1342,,0.0486
587,0.1114,,0.4127,0.0098,0.6419,0.1067,0.5234,0.0221,0.6061,0.855,0.142,0.9771,,0.2121,,0.1913,,0.1373,,0.0503
588,0.1065,,0.4047,0.0093,0.611,0.0932,0.5089,0.0187,0.6505,0.8217,0.1621,0.9884,,0.2208,,0.1958,,0.1403,,0.0517
589,0.1029,,0.3935,0.0093,0.5786,0.0814,0.4885,0.0169,0.6859,0.7867,0.1837,0.9956,,0.2299,,0.2012,,0.1435,,0.0535
590,0.0989,,0.3817,0.0084,0.5528,0.0708,0.4744,0.0161,0.7245,0.7502,0.2067,1,,0.24,,0.2041,,0.1467,,0.0548
591,0.0947,,0.372,0.0087,0.528,0.0625,0.4627,0.0144,0.768,0.7127,0.2306,0.9978,,0.2468,,0.2103,,0.1501,,0.0567
592,0.0911,,0.3628,0.0082,0.5019,0.0553,0.4522,0.0126,0.798,0.6731,0.2573,0.9945,,0.2558,,0.2133,,0.1534,,0.0583
593,0.0873,,0.3519,0.0079,0.4782,0.0492,0.437,0.0135,0.8323,0.6346,0.2882,0.9855,,0.2626,,0.219,,0.1569,,0.0602
594,0.084,,0.3439,0.0075,0.4558,0.0439,0.432,0.0126,0.872,0.5951,0.3139,0.9741,,0.2711,,0.2242,,0.1604,,0.0619
595,0.0808,,0.3379,0.0074,0.4345,0.0396,0.4245,0.0109,0.897,0.5566,0.3449,0.9589,,0.2776,,0.229,,0.1641,,0.0638
596,0.0774,,0.3259,0.0073,0.4167,0.0352,0.4177,0.0106,0.924,0.5189,0.3766,0.9385,,0.2848,,0.2341,,0.1678,,0.0656
597,0.0742,,0.316,0.0069,0.3993,0.0323,0.4147,0.0124,0.9397,0.4828,0.4123,0.9165,,0.2913,,0.2384,,0.1717,,0.0676
598,0.072,,0.3068,0.0071,0.3795,0.0295,0.4135,0.0085,0.9575,0.4466,0.448,0.8901,,0.2973,,0.2439,,0.1758,,0.0692
599,0.0688,,0.3,0.0065,0.3637,0.0268,0.4083,0.0108,0.9678,0.4132,0.4851,0.8615,,0.3023,,0.2506,,0.1799,,0.0713
600,0.0669,,0.2905,0.0068,0.3492,0.0253,0.4054,0.0096,0.9829,0.3803,0.5236,0.8312,,0.3052,,0.2547,,0.1842,,0.0731
601,0.0642,,0.2844,0.0067,0.3365,0.0237,0.4073,,0.9908,0.3502,0.561,0.7992,,0.3085,,0.2599,,0.1886,,0.0751
602,0.0621,,0.2757,0.0066,0.3213,0.0225,0.4021,,0.9934,0.3215,0.598,0.7635,,0.3132,,0.2627,,0.1933,,0.0769
603,0.0601,,0.2685,0.0064,0.3135,0.0207,0.4073,,1,0.2944,0.6373,0.7283,,0.3146,,0.2692,,0.1981,,0.079
604,0.0575,,0.2607,0.0064,0.2999,0.0205,0.4028,,0.9939,0.2688,0.6779,0.6904,,0.319,,0.2752,,0.2034,,0.0809
605,0.0559,,0.2554,0.0064,0.2903,0.0192,0.4064,,0.9855,0.2456,0.7155,0.6528,,0.3189,,0.282,,0.2087,,0.0831
606,0.0539,,0.2475,0.0064,0.2808,0.0192,0.4084,,0.9717,0.2244,0.7481,0.6144,,0.3189,,0.2875,,0.2142,,0.0851
607,0.0511,,0.2404,0.0066,0.2735,0.018,0.4017,,0.9591,0.2042,0.7844,0.576,,0.3191,,0.2913,,0.2202,,0.0872
608,0.0501,,0.2331,0.0062,0.2634,0.0175,0.4015,,0.9424,0.1852,0.818,0.5379,,0.3235,,0.2947,,0.2259,,0.0891
609,0.048,,0.2258,0.0058,0.2626,0.0169,0.4036,,0.9349,0.1689,0.8476,0.4995,,0.3238,,0.3017,,0.2325,,0.0914
610,0.0465,,0.2175,0.0063,0.2568,0.0163,0.3983,,0.9129,0.1534,0.876,0.4643,,0.3252,,0.306,,0.239,,0.0934
611,0.0452,,0.2119,0.006,0.2509,0.0158,0.3993,,0.8866,0.1392,0.9036,0.4291,,0.3277,,0.313,,0.2457,,0.0956
612,0.0433,,0.2042,0.006,0.2466,0.0158,0.3932,,0.8707,0.1265,0.9263,0.3961,,0.3247,,0.3161,,0.2528,,0.0977
613,0.042,,0.1975,0.006,0.2456,0.0154,0.3841,,0.8444,0.1151,0.9441,0.3637,,0.3289,,0.3198,,0.26,,0.1
614,0.0405,,0.1914,0.0059,0.2404,0.0148,0.3841,,0.8213,0.1035,0.9587,0.3323,,0.3301,,0.3244,,0.2675,,0.1023
615,0.0389,,0.1856,0.0058,0.2366,0.0145,0.3767,,0.8002,0.0938,0.9746,0.305,,0.3334,,0.3285,,0.2751,,0.1044
616,0.0378,,0.1807,0.006,0.2342,0.0151,0.3686,,0.7732,0.0848,0.9857,0.2782,,0.3347,,0.3327,,0.2831,,0.1068
617,0.0364,,0.1743,0.0061,0.23,0.015,0.359,,0.7534,0.077,0.9958,0.2524,,0.3427,,0.338,,0.291,,0.1092
618,0.0357,,0.1694,0.006,0.2272,0.0142,0.3515,,0.7249,0.0691,1,0.2301,,0.3475,,0.3441,,0.2994,,0.1115
619,0.0341,,0.1618,0.0058,0.2253,0.014,0.3418,,0.7,0.0625,0.9983,0.2079,,0.3563,,0.3486,,0.3077,,0.1141
620,0.033,,0.1571,0.0058,0.2247,0.0141,0.3381,,0.6784,0.0559,0.996,0.1883,,0.3662,,0.3502,,0.3164,,0.1167
621,0.0313,,0.1523,0.0058,0.2185,0.0143,0.3282,,0.6509,0.0507,0.9947,0.1708,,0.376,,0.3518,,0.3252,,0.1193
622,0.0305,,0.1465,0.0054,0.2172,0.0141,0.3144,,0.6236,0.0452,0.9848,0.1542,,0.3851,,0.3577,,0.3343,,0.122
623,0.029,,0.1404,0.0057,0.2127,0.0145,0.306,,0.6017,0.0402,0.9762,0.1386,,0.3989,,0.3607,,0.3429,,0.125
624,0.0279,,0.1356,0.0057,0.2092,0.0139,0.2909,,0.5811,0.0361,0.9681,0.1244,,0.4155,,0.3653,,0.3521,,0.1279
625,0.0269,,0.1294,0.0056,0.2045,0.014,0.2893,,0.5618,0.0319,0.9533,0.1115,,0.427,,0.3673,,0.3612,,0.1309
626,0.0259,,0.1249,0.0057,0.2016,0.0135,0.2734,,0.548,0.0285,0.9343,0.1002,,0.4442,,0.3696,,0.3701,,0.1341
627,0.0244,,0.1221,0.0057,0.1982,0.0135,0.2643,,0.526,0.0251,0.9177,0.0909,,0.4672,,0.3771,,0.3793,,0.1373
628,0.0239,,0.1183,0.0059,0.1935,0.0135,0.2546,,0.5088,0.0223,0.8987,0.0801,,0.4915,,0.3777,,0.3883,,0.1407
629,0.0228,,0.1123,0.0056,0.1889,0.0133,0.2428,,0.4875,0.0194,0.8816,0.0721,,0.5123,,0.382,,0.3974,,0.1442
630,0.0217,,0.1089,0.0056,0.1845,0.0132,0.2343,,0.4755,0.0174,0.8592,0.0666,0.0215,0.5403,,0.3853,,0.4062,,0.1478
631,0.0211,,0.105,0.0056,0.1803,0.0125,0.2256,,0.4556,0.0146,0.8413,0.0584,0.0235,0.5666,,0.3927,,0.415,,0.1514
632,0.0204,,0.1013,0.0053,0.1719,0.0129,0.2165,,0.4408,0.0129,0.819,0.0531,0.0272,0.5917,,0.3976,,0.4235,,0.1553
633,0.0197,,0.0978,0.0056,0.1663,0.0131,0.2117,,0.4325,0.0107,0.7976,0.048,0.0314,0.6202,,0.4005,,0.4316,,0.159
634,0.0192,,0.0935,0.0055,0.1615,0.0129,0.2001,,0.4145,0.0096,0.7706,0.043,0.0369,0.6501,,0.4027,,0.4399,,0.1633
635,0.0186,,0.09,0.0056,0.1573,0.013,0.1945,,0.4032,0.0081,0.7486,0.0382,0.0426,0.678,,0.4081,,0.4476,,0.1675
636,0.0183,,0.0865,0.0056,0.1516,0.0132,0.1873,,0.3891,0.0069,0.7284,0.0349,0.0498,0.7052,,0.4131,,0.4553,,0.1721
637,0.0169,,0.0843,0.0052,0.1394,0.013,0.1816,,0.3783,0.0057,0.7024,0.0306,0.0581,0.7364,,0.4219,,0.4621,,0.1765
638,0.0167,,0.081,0.0054,0.1361,0.013,0.1728,,0.3703,0.0048,0.6788,0.0276,0.0673,0.7706,,0.4307,,0.4688,,0.1815
639,0.0158,,0.0783,0.0055,0.1293,0.0126,0.1681,,0.3563,0.0037,0.6578,0.0247,0.0781,0.8041,,0.4358,,0.4747,,0.1863
640,0.0156,,0.0752,0.0052,0.1244,0.0128,0.1585,,0.3461,0.0033,0.6364,0.023,0.0894,0.8279,,0.4435,0.0075,0.4807,,0.1912
641,0.0149,,0.0731,0.0056,0.1176,0.0132,0.1528,,0.333,0.0024,0.6159,0.0209,0.1033,0.8537,,0.4513,0.0064,0.4858,,0.1962
642,0.0145,,0.0707,0.0052,0.1121,0.0127,0.1482,,0.3285,0.002,0.5949,0.0201,0.1203,0.8796,,0.4613,0.0068,0.4905,,0.2012
643,0.0142,,0.0674,0.0053,0.1073,0.0122,0.1453,,0.3233,0.0012,0.5766,0.0178,0.1372,0.908,,0.4727,0.0054,0.4949,,0.2065
644,0.0139,,0.0645,0.0053,0.1028,0.0126,0.1391,,0.3156,0.0009,0.5555,0.0164,0.1573,0.9325,,0.4861,0.007,0.4987,,0.2118
645,0.0131,,0.0621,0.0054,0.0991,0.0126,0.1372,,0.3078,0.0006,0.5363,0.0163,0.1786,0.9504,,0.4965,0.0073,0.5021,,0.2172
646,0.0126,,0.0599,0.0054,0.0951,0.0127,0.1317,,0.3029,0.0002,0.5226,0.0138,0.2007,0.9666,,0.5105,0.0073,0.5052,,0.2226
647,0.0122,,0.0566,0.0051,0.0906,0.0123,0.1275,,0.2924,,0.5051,0.0139,0.2274,0.9826,,0.521,0.0085,0.5079,,0.2279
648,0.0118,,0.0544,0.0054,0.0886,0.0132,0.1227,,0.2936,,0.4889,0.0135,0.2551,0.992,,0.5367,0.0094,0.5102,,0.2332
649,0.0117,,0.0521,0.0056,0.0846,0.0131,0.1204,,0.2829,,0.4728,0.0123,0.2842,0.9977,,0.5517,0.0084,0.5123,,0.2385
650,0.011,,0.0508,0.0051,0.0818,0.0128,0.12,,0.2751,,0.458,0.0121,0.3165,1,0.0141,0.5669,0.0096,0.5144,,0.244
