"Wavelength","Zeiss G 365","Zeiss FT 395","Zeiss BP 445/50"
302,0.0345381789556546
303,0.0468115980057725,0.204797909560046
304,0.0534552610863291,0.21817738126476
305,0.0629067173970085,0.246531750196798
306,0.069681973235371,0.258828916294936
307,0.0778421674101283,0.268280372605616
308,0.0883358698504333,0.26764523747048
309,0.100937811598007,0.267796510102336
310,0.113539753345579,0.283548937286802
311,0.126141695093152,0.312095250590399
312,0.140485436893205,0.336632904749411
313,0.154388218315403,0.33796418262923
314,0.163731828916295,0.296900026239829
315,0.170032799790082,0.252793230123325
316,0.181216478614536,0.196479664130151
317,0.205189057990028,0.144742324849122
318,0.235807399632643,0.098213329834687
319,0.254710312254001,0.0446550774075067
320,0.267331409078982,0.0319286276567828
321,0.276060132948483,0.0231999037872823
322,0.283411265634567,0.0158487711011982
323,0.28897992652847,0.0133994358436106
324,0.294230735589959,0.011824193125164
325,0.306536342167411,0
326,0.332377328785098,0
327,0.356934531618998,0
328,0.372686958803464,0
329,0.38843938598793,0
330,0.395473628968775,0
331,0.401078238432608,0
332,0.406329047494096,0
333,0.406702134173008,0
334,0.40565197236071,0
335,0.416685909210181,0
336,0.443089477827343,0
337,0.470816714773026,0
338,0.486231435318814,0
339,0.498833377066387,0
340,0.50609288900551,0
341,0.512393859879297,0
342,0.508624857867576,0
343,0.504277355024928,0
344,0.497976384151141,0
345,0.491675413277355,0
346,0.494058514825505,0
347,0.506269483075309,0
348,0.525275255838365,0
349,0.547328653896617,0
350,0.564509315140384,0
351,0.580261742324849,0
352,0.590397271057465,0
353,0.584096300183678,0
354,0.577795329309892,0
355,0.566856468118604,0
356,0.545242718446601,0
357,0.516477827341904,0
358,0.497574914720543,0
359,0.493764497507216,0
360,0.491339980757456,0
361,0.498691113443541,0
362,0.505853056940436,0
363,0.512154027814222,0
364,0.518454998688008,0.00647949016030163
365,0.526840068223564,0.012827833901863
366,0.52995591708213,0.0151906979795329
367,0.523654946208344,0.0175535620572029
368,0.517353975334558,0.0195122015219102
369,0.502702046706901,0.0210874442403568
370,0.484982944109156,0.0226626869588033
371,0.458032143794276,0.0278935974809761
372,0.419404880608764,0.0335880346365786
373,0.400501967987405,0.0430394909472577
374,0.384265284702177,0.0498247179218054
375,0.368512857517711,0.0635226974547369
376,0.347599055366045,0.0793287850957756
377,0.316955392285489,0.0892108370506433
378,0.29805247966413,0.104963264235109
379,0.276600760955131,0.120715691419574
380,0.256279191813173,0.155518236683284
381,0.227312909997375,0.199522041458935
382,0.174733403306218,0.227974284964577
383,0.152680005247967,0.259479139333508
384,0.133057990028863,0.290983993702441
385,0.114155077407504,0.338632904749414
386,0.0928598792967719,0.394465757019159
387,0.0645055103647315,0.429121096824983
388,0.0518058252427178,0.457514563106797
389,0.0415178430858036,0.497438729992131
390,0.0290724219364983,0.529569666754134
391,0.0146800052479659,0.548472579375493
392,,0.567375491996851
393,,0.583264891104699
394,,0.618786145368673
395,,0.654615586460249
396,,0.680382051954872
397,,0.708736420886908
398,,0.739986880083969
399,,0.794361978483342
400,,0.842852269745475
401,,0.864460509052741
402,,0.883363421674099
403,,0.896709000262398
404,,0.905387562319601
405,,0.911688533193388
406,,0.913366570453949
407,,0.913366570453949
408,,0.913366570453949
409,,0.913366570453949
410,,0.913366570453949
411,,0.913915081343479,0.00671044345316169
412,,0.914702702702702,0.0350648123851997
413,,0.916283783783784,0.0812259249540802
414,,0.921534592845273,0.205887955917088
415,,0.926785401906761,0.36992980844923
416,,0.93203621096825,0.480289687746004
417,,0.936447257937549,0.593707163474161
418,,0.939597743374442,0.685287063762795
419,,0.944894122277617,0.776787850957759
420,,0.952245254963701,0.853849383363948
421,,0.956494325636316,0.869601810548413
422,,0.958857189713986,0.882228286538967
423,,0.96097612175282,0.897139202309106
424,,0.96097612175282,0.912891629493572
425,,0.96097612175282,0.918009052742062
426,,0.96097612175282,0.921159538178956
427,,0.96097612175282,0.924993221376716
428,,0.960768302282865,0.930244030438205
429,,0.957617816845972,0.929996545088778
430,,0.954467331409079,0.922645412402694
431,,0.952610108895303,0.918024501443191
432,,0.95182248753608,0.91566163736552
433,,0.950944469955392,0.913366570453949
434,,0.947006363159275,0.913366570453949
435,,0.943068256363159,0.913366570453949
436,,0.941138808711624,0.914571765940698
437,,0.941138808711624,0.916934630018368
438,,0.941138808711624,0.919297494096038
439,,0.941138808711624,0.916975170558908
440,,0.941138808711624,0.914612306481238
441,,0.941138808711624,0.913366570453949
442,,0.941138808711624,0.913366570453949
443,,0.944817370768827,0.913366570453949
444,,0.951118341642613,0.913366570453949
445,,0.953588461033849,0.913366570453949
446,,0.954376082393072,0.913366570453949
447,,0.955441255575964,0.913366570453949
448,,0.957804119653634,0.913366570453949
449,,0.960166983731304,0.912644417475728
450,,0.962357211580512,0.911856796116505
451,,0.964457535205108,0.909187188401994
452,,0.968172133298347,0.90367383888743
453,,0.972372780547539,0.898160489372867
454,,0.974956901075833,0.896111125688795
455,,0.977319765153503,0.894535882970349
456,,0.979114012070323,0.893813565993177
457,,0.979901633429546,0.894601187352401
458,,0.980689254788769,0.895388808711624
459,,0.980813434794017,0.896176430070847
460,,0.980813434794017,0.896964051430071
461,,0.980813434794017,0.895457097874573
462,,0.980813434794017,0.889156127000787
463,,0.980813434794017,0.837658750983992
464,,0.97891117816846,0.729049593282596
465,,0.97654831409079,0.628234059302013
466,,0.974636643925479,0.504329572290726
467,,0.973849022566255,0.384517580687472
468,,0.973061401207032,0.241654159013369
469,,0.972878509577538,0.0789446339543421
470,,0.972878509577538,0.0411388087116198
471,,0.972878509577538,0.0171764628706363
472,,0.972878509577538,0
473,,0.970609026502229,0
474,,0.964308055628443,0
475,,0.96097612175282,0
476,,0.96097612175282,0
477,,0.96097612175282,0
478,,0.96097612175282,0
479,,0.96097612175282,0
480,,0.96097612175282,0
481,,0.96097612175282,0
482,,0.96097612175282,0
483,,0.96097612175282,0
484,,0.96097612175282,0
485,,0.96097612175282,0
486,,0.96097612175282,0
487,,0.96097612175282,0
488,,0.96097612175282,0
489,,0.96097612175282,0
490,,0.962674494883233,0
491,,0.967400223038573,0
492,,0.972125951193912,0
493,,0.972878509577538,0
494,,0.972878509577538,0
495,,0.973639628706376,0
496,,0.976002492784046,0
497,,0.978365356861716,0
498,,0.979673489023003,0
499,,0.980723650835301,0
500,,0.980813434794017,0
501,,0.980813434794017,0
502,,0.980813434794017,0
503,,0.980813434794017,0
504,,0.980813434794017,0
505,,0.981788408554185,0
506,,0.985726515350302,0
507,,0.989664622146418,0
508,,0.991306218840199,0
509,,0.992093840199423,0
510,,0.992715822618735,0
511,,0.992715822618735,0
512,,0.992715822618735,0
513,,0.992171050905274,0
514,,0.991383429546051,0
515,,0.990186958803463,0
516,,0.98703647336657,0
517,,0.983885987929677,0
518,,0.982281750196799,0
519,,0.981494128837575,0
520,,0.980813434794017,0
521,,0.980813434794017,0
522,,0.980813434794017,0
523,,0.980327374704802,0
524,,0.979539753345578,0
525,,0.97859698897927,0
526,,0.9762341249016,0
527,,0.97387126082393,0
528,,0.972878509577538,0
529,,0.972878509577538,0
530,,0.972878509577538,0
531,,0.972878509577538,0
532,,0.972878509577538,0
533,,0.972878509577538,0
534,,0.972878509577538,0
535,,0.972878509577538,0
536,,0.972878509577538,0
537,,0.972878509577538,0
538,,0.972878509577538,0
539,,0.972878509577538,0
540,,0.972878509577538,0
541,,0.972878509577538,0
542,,0.972878509577538,0
543,,0.972878509577538,0
544,,0.972878509577538,0
545,,0.972878509577538,0
546,,0.972878509577538,0
547,,0.972878509577538,0
548,,0.972878509577538,0
549,,0.972878509577538,0
550,,0.972878509577538,0
551,,0.972878509577538,0
552,,0.972878509577538,0
553,,0.972878509577538,0
554,,0.972878509577538,0
555,,0.972878509577538,0
556,,0.972878509577538,0
557,,0.972878509577538,0
558,,0.974000787194962,0
559,,0.977151272631855,0
560,,0.980301758068748,0
561,,0.980813434794017,0
562,,0.980813434794017,0
563,,0.980813434794017,0
564,,0.980813434794017,0
565,,0.980813434794017,0
566,,0.980813434794017,0
567,,0.980813434794017,0
568,,0.980813434794017,0
569,,0.980813434794017,0
570,,0.982875448263799,0
571,,0.988126257325287,0
572,,0.991128837575439,0
573,,0.991916458934663,0
574,,0.992704080293886,0
575,,0.992715822618735,0
576,,0.992715822618735,0
577,,0.992715822618735,0
578,,0.992715822618735,0
579,,0.992715822618735,0
580,,0.992715822618735,0
581,,0.992715822618735,0
582,,0.992715822618735,0
583,,0.992715822618735,0
584,,0.992715822618735,0
585,,0.989129985568092,0
586,,0.985191878771975,0
587,,0.982488487273681,0
588,,0.981700865914458,0
589,,0.980913244555235,0
590,,0.980813434794017,0
591,,0.980813434794017,0
592,,0.980813434794017,0
593,,0.980813434794017,0
594,,0.980813434794017,0
595,,0.980813434794017,0
596,,0.980813434794017,0
597,,0.980813434794017,0
598,,0.980813434794017,0
599,,0.980813434794017,0
600,,0.980280766203096,0
601,,0.977130280766203,0
602,,0.974641629493571,0
603,,0.973854008134348,0
604,,0.973066386775124,0
605,,0.972878509577538,0
606,,0.972878509577538,0
607,,0.972878509577538,0
608,,0.972878509577538,0
609,,0.972878509577538,0
610,,0.972878509577538,0
611,,0.972878509577538,0
612,,0.972878509577538,0
613,,0.972878509577538,0
614,,0.972878509577538,0
615,,0.972878509577538,0
616,,0.972878509577538,0
617,,0.972878509577538,0
618,,0.972878509577538,0
619,,0.972878509577538,0
620,,0.972878509577538,0
621,,0.972878509577538,0
622,,0.972878509577538,0
623,,0.972878509577538,0
624,,0.972878509577538,0
625,,0.972878509577538,0
626,,0.972878509577538,0
627,,0.972878509577538,0
628,,0.972878509577538,0
629,,0.972878509577538,0
630,,0.972878509577538,0
631,,0.972878509577538,0
632,,0.972878509577538,0
633,,0.972878509577538,0
634,,0.972878509577538,0
635,,0.972878509577538,0
636,,0.972878509577538,0
637,,0.972878509577538,0
638,,0.972878509577538,0
639,,0.972878509577538,0
640,,0.972878509577538,0
641,,0.972878509577538,0
642,,0.972878509577538,0
643,,0.972878509577538,0
644,,0.972878509577538,0
645,,0.972878509577538,0
646,,0.972878509577538,0
647,,0.975290999737601,0
648,,0.979491646986793,0
649,,0.980813434794017,0
650,,0.980813434794017,0
651,,0.980813434794017,0
652,,0.980813434794017,0
653,,0.980813434794017,0
654,,0.980813434794017,0
655,,0.980813434794017,0
656,,0.980813434794017,0
657,,0.980813434794017,0
658,,0.980813434794017,0
659,,0.980813434794017,0
660,,0.980813434794017,0
661,,0.980813434794017,0
662,,0.980813434794017,0
663,,0.980813434794017,0
664,,0.980813434794017,0
665,,0.980813434794017,0
666,,0.980813434794017,0
667,,0.980813434794017,0
668,,0.980813434794017,0
669,,0.98039107189714,0
670,,0.979603450537916,0
671,,0.978788080556284,0
672,,0.976425216478614,0
673,,0.974062352400944,0
674,,0.972878509577538,0
675,,0.972878509577538,0
676,,0.972878509577538,0
677,,0.972878509577538,0
678,,0.972878509577538,0
679,,0.972878509577538,0
680,,0.972878509577538,0
681,,0.972878509577538,0
682,,0.972878509577538,0
683,,0.972878509577538,0
684,,0.971987055016181,0
685,,0.969886731391585,0
686,,0.96666176856468,0
687,,0.962461121315489,0
688,,0.96097612175282,0
689,,0.96097612175282,0
690,,0.96097612175282,0
691,,0.96097612175282,0
692,,0.96097612175282,0
693,,0.96097612175282,0
694,,0.96097612175282,0
695,,0.960762103122539,0
696,,0.958399239044869,0
697,,0.9560363749672,0
698,,0.954424298084492,0
699,,0.953374136272194,0
700,,0.953041196536342,0
701,,0.953041196536342,0
702,,0.953041196536342,0
703,,0.953041196536342,0
704,,0.953041196536342,0
705,,0.953041196536342,0
706,,0.953041196536342,0
707,,0.953041196536342,0
708,,0.951996501355724,0
709,,0.949896177731129,0
710,,0.946517974284964,0
711,,0.942317327035773,0
712,,0.941138808711624,0
713,,0.941138808711624,0
714,,0.941138808711624,0
715,,0.941138808711624,0
716,,0.941138808711624,0
717,,0.941138808711624,0
718,,0.941138808711624,0
719,,0.941138808711624,0
720,,0.941138808711624,0
721,,0.941138808711624,0
722,,0.941138808711624,0
723,,0.941138808711624,0
724,,0.941138808711624,0
725,,0.941138808711624,0
726,,0.941138808711624,0
727,,0.941138808711624,0
728,,0.941138808711624,0
729,,0.941138808711624,0
730,,0.941138808711624,0
731,,0.941138808711624,0
732,,0.941138808711624,0
733,,0.941138808711624,0
734,,0.941138808711624,0
735,,0.941138808711624,0
736,,0.941138808711624,0
737,,0.941138808711624,0
738,,0.941138808711624,0
739,,0.941138808711624,0
740,,0.941138808711624,0
741,,0.941138808711624,0
742,,0.941138808711624,0
743,,0.941138808711624,0
744,,0.941138808711624,0
745,,0.941138808711624,0
746,,0.941138808711624,0
747,,0.941138808711624,0
748,,0.941138808711624,0
749,,0.941138808711624,0
750,,0.941138808711624,0
751,,0.941138808711624,0
752,,0.941138808711624,0
753,,0.941138808711624,0
754,,0.941138808711624,0
755,,0.941138808711624,0
756,,0.941138808711624,0
757,,0.941138808711624,0
758,,0.941138808711624,0
759,,0.941138808711624,0
760,,0.941138808711624,0
761,,0.941138808711624,0
762,,0.941138808711624,0
763,,0.941138808711624,0
764,,0.941138808711624,0
765,,0.941138808711624,0
766,,0.941138808711624,0
767,,0.941138808711624,0
768,,0.941138808711624,0
769,,0.941138808711624,0
770,,0.93927020467069,0
771,,0.93690734059302,0
772,,0.934973235371293,0
773,,0.93418561401207,0
774,,0.933397992652847,0
775,,0.933203883495145,0
776,,0.933203883495145,0
777,,0.933203883495145,0
778,,0.933203883495145,0
779,,0.933203883495145,0
780,,0.933203883495145,0
781,,0.933203883495145,0
782,,0.932788769351875,0
783,,0.93068844572728,0
784,,0.927939823318464,0
785,,0.923739176069273,0
786,,0.921301495670427,0
787,,0.921301495670427,0
788,,0.921301495670427,0
789,,0.918462739438467,0
790,,0.915312254001573,0
791,,0.913366570453949,0
792,,0.913366570453949,0
793,,0.913366570453949,0
794,,0.911552348464969,0
795,,0.909452024840374,0
796,,0.905304294585847,0
797,,0.901283914982944,0
798,,0.899183591358348,0
799,,0.896876541590133,0
800,,0.89372605615324,0
801,,0.893529257412752,0
802,,0.893299790081343,0
803,,0.888574061926003,0
804,,0.883848333770663,0
805,,0.881209492259249,0
806,,0.880421870900026,0
807,,0.879598694568354,0
808,,0.875660587772238,0
809,,0.871722480976121,0
810,,0.86856041721333,0
811,,0.866197553135659,0
812,,0.863834689057989,0
813,,0.862238979270532,0
814,,0.860663736552086,0
815,,0.85837116242456,0
816,,0.855220676987667,0
817,,0.85088056503105,0
818,,0.845629755969561,0
819,,0.842868866439254,0
820,,0.841293623720808,0
821,,0.839468249803201,0
822,,0.836317764366307,0
823,,0.832317239569666,0
824,,0.826016268695879,0
825,,0.821814976384151,0
826,,0.821027355024927,0
827,,0.820239733665704,0
828,,0.814698504329571,0
829,,0.808397533455784,0
830,,0.803720152191025,0
831,,0.802144909472579,0
832,,0.800569666754132,0
833,,0.797694961952243,0
834,,0.79454447651535,0
835,,0.789428190326248,0
836,,0.784350039359748,0
837,,0.782774796641301,0
838,,0.781199553922854,0
839,,0.778792049330884,0
840,,0.77564156389399,0
841,,0.771148211318113,0
842,,0.765897402256625,0
843,,0.763404683810023,0
844,,0.761829441091576,0
845,,0.759402387824716,0
846,,0.754151578763228,0
847,,0.749260736464619,0
848,,0.745060089215428,0
849,,0.742408258987142,0
850,,0.741620637627919,0
851,,0.740833016268696,0
852,,0.734889530307006,0
853,,0.728588559433219,0
854,,0.724584033062188,0
855,,0.723796411702965,0
856,,0.723008790343742,0
857,,0.717977991340855,0
858,,0.712464641826291,0
859,,0.708146123064812,0
860,,0.705783258987142,0
861,,0.703420394909472,0
862,,0.701283477652409,0
863,,0.699183154027814,0.00557445633789692
864,,0.695042071197411,0.0111489126757938
865,,0.690993341642614,0.0157447739001139
866,,0.688630477564943,0.0199454211493047
867,,0.686267613487273,0.021335968249803
868,,0.684793230123327,0.0221235896090263
869,,0.684005608764104,0.0238711952243506
870,,0.683039228548937,0.0278093020204672
871,,0.678313500393597,0.0317474088165838
872,,0.673587772238257,0.0325898714248227
873,,0.670936466806612,0.0325898714248227
874,,0.670148845447389,0.0325898714248227
875,,0.669348432170034,0.0325898714248227
876,,0.666985568092364,0.0325898714248227
877,,0.664622704014694,0.0325898714248227
878,,0.662388349514563,0.0325898714248227
879,,0.660288025889967,0.0325898714248227
880,,0.65692644100411,0.0325898714248227
881,,0.652725793754919,0.0325898714248227
882,,0.651514038310155,0.0310954255226095
883,,0.651514038310155,0.0289951018980138
884,,0.651108895303069,0.0251671477302533
885,,0.649008571678474,0.0209665004810625
886,,0.646269920405842,0.0206874836001048
887,,0.642069273156651,0.0206874836001048
888,,0.639611650485437,0.0215589958890929
889,,0.639611650485437,0.0236593195136882
890,,0.639611650485437,0.0268643400682232
891,,0.636787850957753,0.0310649873174142
892,,0.63363736552086,0.0340949881920755
893,,0.631676725268958,0.0364578522697456
894,,0.631676725268958,0.0392868013644725
895,,0.631676725268958,0.0455877722382588
896,,0.629646943059564,0.051888743112045
897,,0.627284078981894,0.056300314877985
898,,0.624653109420099,0.0594508003148781
899,,0.621502623983206,0.0670796378903185
900,,0.61977433744424,0.0736866964051435
901,,0.61977433744424,0.077442403568619
902,,0.61977433744424,0.0837433744424047
903,,0.61977433744424,0.0900443453161918
904,,0.619636315927577,0.102710574652326
905,,0.616485830490684,0.115853450537918
906,,0.61333534505379,0.125792705326688
907,,0.611839412227761,0.138394647074259
908,,0.611839412227761,0.148175282078195
909,,0.611839412227761,0.161635397533458
910,,0.611839412227761,0.175013119916034
911,,0.611839412227761,0.183970742587248
912,,0.611839412227761,0.189221551648737
913,,0.611839412227761,0.194712411440568
914,,0.611839412227761,0.201013382314355
915,,0.611839412227761,0.207314353188141
916,,0.611839412227761,0.209701128312779
917,,0.611484485699291,0.210488749672002
918,,0.610696864340068,0.210975006559958
919,,0.609909242980844,0.210187385200734
920,,0.604717265809497,0.209399763841511
921,,0.599203916294935,0.207022697454736
922,,0.596620703227499,0.203872212017842
923,,0.598195945945946,0.199898714248227
924,,0.599771188664393,0.195698066999037
925,,0.599937024403044,0.19666524534243
926,,0.599937024403044,0.198240488060876
927,,0.599344594594594,0.199223300970873
928,,0.597769351876148,0.199223300970873
929,,0.596194109157701,0.199223300970873
930,,0.597320257150354,0.202600039359748
931,,0.598895499868801,0.206538146155865
932,,0.599937024403044,0.211276830228287
933,,0.599937024403044,0.217577801102074
934,,0.599937024403044,0.22387877197586
935,,0.598645040671739,0.226949783521386
936,,0.597069797953293,0.229312647599055
937,,0.596444568354762,0.231596343916732
938,,0.598019811073209,0.233696667541328
939,,0.599595053791656,0.236230254526371
940,,0.599937024403044,0.239380739963265
941,,0.599937024403044,0.238407307793229
942,,0.599520729467331,0.233681579637889
943,,0.597945486748884,0.22894284089915
944,,0.596370244030437,0.221591708213067
945,,0.597144122277618,0.213996982419312
946,,0.598719364996064,0.204545526108631
947,,0.599937024403044,0.200491865652059
948,,0.599937024403044,0.197341380215166
949,,0.599937024403044,0.198001738388874
950,,0.598821175544476,0.198789359748097
951,,0.597245932826029,0.199223300970873
952,,0.596268433482026,0.199223300970873
953,,0.597843676200472,0.206281290999738
954,,0.599418918918919,0.216988192075571
955,,0.599937024403044,0.223419706113881
956,,0.599937024403044,0.232871162424562
957,,0.604043776786496,0.23985856730517
958,,0.609294585847985,0.257689057990031
959,,0.610559138021516,0.282723038572556
960,,0.61134675938074,0.298475465757021
961,,0.611839412227761,0.314227892941487
962,,0.611839412227761,0.329980320125954
963,,0.611839412227761,0.351851351351356
964,,0.611839412227761,0.376642351088953
965,,0.611839412227761,0.389244292836527
966,,0.611839412227761,0.4018462345841
967,,0.611839412227761,0.413705108020644
968,,0.611839412227761,0.425256887955919
969,,0.61248415770139,0.421334776524095
970,,0.613271779060614,0.413983643838012
971,,0.614531914195749,0.40175124639202
972,,0.616894778273419,0.393372868013644
973,,0.619257642351088,0.381892679086854
974,,0.61977433744424,0.364423248491208
975,,0.61977433744424,0.354971792180529
976,,0.61977433744424,0.348331671477302
977,,0.61977433744424,0.340036342167409
978,,0.61977433744424,0.329407504591969
979,,0.61977433744424,0.317766640426835
980,,0.61977433744424,0.313565993177643
981,,0.620662063762792,0.310785708038135
982,,0.624600170558909,0.312886031662731
983,,0.628538277355025,0.315692993964838
984,,0.630249672002099,0.319893641214029
985,,0.631037293361322,0.322214641826292
986,,0.631676725268958,0.322214641826292
987,,0.631676725268958,0.322214641826292
988,,0.631676725268958,0.320263797778361
989,,0.632204047494096,0.318037916557334
990,,0.632991668853319,0.312787107495846
991,,0.634016957491471,0.307853188139596
992,,0.636379821569142,0.304702702702702
993,,0.638742685646812,0.297426659669377
994,,0.639611650485437,0.278548150091839
995,,0.639611650485437,0.269096693781159
996,,0.639611650485437,0.259645237470479
997,,0.639611650485437,0.248669115717658
998,,0.641027027027027,0.232528732616111
999,,0.647327997900814,0.204174363684071
1000,,0.650587772238258,0.197108370506428
1001,,0.651514038310155,0.188583180267646
1002,,0.651514038310155,0.176317239569665
1003,,0.651514038310155,0.162335607452111
1004,,0.651514038310155,0.156034636578326
1005,,0.652140732965975,0.150708256800489
1006,,0.654241056590571,0.145570257150354
1007,,0.65720125951194,0.143207393072684
1008,,0.66140190676113,0.140844528995014
1009,,0.663416426134873,0.139711361847284
1010,,0.663416426134873,0.139711361847284
1011,,0.663420657307793,0.14435323187265
1012,,0.665783521385463,0.151704364558734
1013,,0.668146385463133,0.157496064025191
1014,,0.669748163211755,0.162746873086679
1015,,0.670535784570979,0.168893991078458
1016,,0.671323405930202,0.188298609288908
1017,,0.671351351351351,0.213488060876416
1018,,0.671351351351351,0.232152978220941
1019,,0.671351351351351,0.247905405405408
1020,,0.671351351351351,0.266229336132248
1021,,0.674860404093413,0.304432038834955
1022,,0.681161374967201,0.352364996064036
1023,,0.683253739176069,0.386899763841523
1024,,0.683253739176069,0.418404618210451
1025,,0.683606500918394,0.447455392285499
1026,,0.685969364996064,0.492180792442945
1027,,0.688332229073734,0.546299134085546
1028,,0.68970165310942,0.584108108108112
1029,,0.690489274468643,0.625064418787729
1030,,0.691276895827867,0.666020729467336
1031,,0.69206451718709,0.720654159013393
1032,,0.692852138546313,0.777316189976388
1033,,0.695509216741013,0.789918131723959
1034,,0.699447323537129,0.799483862503282
1035,,0.703091052217266,0.79340068223563
1036,,0.703091052217266,0.761167147730239
1037,,0.703091052217266,0.706799527683012
1038,,0.704405077407505,0.662692731566509
1039,,0.706767941485175,0.621504723169771
1040,,0.709071765940698,0.584752033586984
1041,,0.709859387299921,0.542387693518748
1042,,0.710647008659145,0.493508003148769
1043,,0.711025977433744,0.471454605090521
1044,,0.711025977433744,0.44940120703227
1045,,0.714994752033588,0.42933219627394
1046,,0.721295722907374,0.40809446339543
1047,,0.722928365258462,0.384876366657919
1048,,0.722928365258462,0.377525233971834
1049,,0.723453522697455,0.371632871949619
1050,,0.725816386775125,0.370845250590396
1051,,0.728179250852795,0.370057629231172
1052,,0.729433744424035,0.370378378378378
1053,,0.730221365783259,0.371165999737602
1054,,0.731008987142482,0.375110382226889
1055,,0.731796608501705,0.392963133035952
1056,,0.732584229860929,0.409261611125693
1057,,0.735471168984519,0.421747966413019
1058,,0.739409275780636,0.431199422723697
1059,,0.743114700865914,0.44309997376017
1060,,0.745477564943584,0.458966150616638
1061,,0.747840429021254,0.475423642088691
1062,,0.749212345840986,0.484875098399371
1063,,0.74999996720021,0.497475203358701
1064,,0.750787588559433,0.507745473628969
1065,,0.751575209918656,0.52174101285752
1066,,0.75236283127788,0.538550774075049
1067,,0.755014923904487,0.548002230385726
1068,,0.758953030700604,0.555432869762968
1069,,0.762602991340855,0.562630324499258
1070,,0.762602991340855,0.567881133560745
1071,,0.762602991340855,0.573905667803726
1072,,0.763039753345578,0.583357124114407
1073,,0.763827374704802,0.58989477827342
1074,,0.764671542902125,0.602486224088167
1075,,0.767034406979795,0.613119260036736
1076,,0.769397271057465,0.616269745473629
1077,,0.770537916557334,0.613988148342515
1078,,0.770537916557334,0.606637015656431
1079,,0.770537916557334,0.597966281815795
1080,,0.774470611388088,0.583865127263182
1081,,0.778408718184204,0.563538966150616
1082,,0.78083462345841,0.557237995276828
1083,,0.781622244817633,0.550937024403042
1084,,0.782409866176856,0.544636053529256
1085,,0.78319748753608,0.534155077407502
1086,,0.783985108895303,0.515708213067437
1087,,0.785470119391236,0.503106271319862
1088,,0.787832983468906,0.487942797166094
1089,,0.790195847546575,0.472190369981628
1090,,0.79037522959853,0.451800052479656
1091,,0.79037522959853,0.42106940435581
1092,,0.791971923379691,0.411617948045131
1093,,0.795910030175807,0.399722382576749
1094,,0.799848136971923,0.390374704801888
1095,,0.800293886119128,0.381643269483071
1096,,0.800293886119128,0.365890842298609
1097,,0.799907242193649,0.356425741275254
1098,,0.798857080381352,0.344647599055363
1099,,0.799819863552874,0.333555366045655
1100,,0.802970348989767,0.322718446601936
1101,,0.80612083442666,0.306966019417474
1102,,0.808489438467594,0.302309804950581
1103,,0.809277059826817,0.298522631855156
1104,,0.81006468118604,0.300097874573603
1105,,0.810212542639727,0.301673117292049
1106,,0.810212542639727,0.302812844397796
1107,,0.811368899239045,0.303600465757019
1108,,0.815307006035162,0.304469168197325
1109,,0.819245112831279,0.307619653634218
1110,,0.820741603253739,0.310770139071111
1111,,0.821529224612962,0.315003717309543
1112,,0.822114930464445,0.320254526371032
1113,,0.822114930464445,0.332086722644975
1114,,0.822114930464445,0.34552427184466
1115,,0.822114930464445,0.354975728155342
1116,,0.822114930464445,0.364427184466022
1117,,0.822632609551299,0.376552610863293
1118,,0.824995473628969,0.398439517187095
1119,,0.827358337706639,0.423673838887433
1120,,0.828617816845972,0.442576751508789
1121,,0.829405438205195,0.461479664130154
1122,,0.830049855680923,0.480382576751514
1123,,0.830049855680923,0.514941616373667
1124,,0.830049855680923,0.555740750459202
1125,,0.830049855680923,0.580944633954347
1126,,0.830049855680923,0.606148517449492
1127,,0.830049855680923,0.626474153765418
1128,,0.830049855680923,0.656732091314622
1129,,0.830049855680923,0.692857386512731
1130,,0.832514759905538,0.714910784570979
1131,,0.836452866701654,0.736964182629238
1132,,0.840053004460771,0.763660981369726
1133,,0.840840625819994,0.794523222251382
1134,,0.841628247179218,0.828128400244908
1135,,0.841952243505641,0.841952243505641
1136,,0.841952243505641,0.841952243505641
1137,,0.841952243505641,0.841952243505641
1138,,0.841952243505641,0.841952243505641
1139,,0.841952243505641,0.841952243505641
1140,,0.841952243505641,0.845426397271059
1141,,0.841952243505641,0.851727368144846
1142,,0.841952243505641,0.858028339018632
1143,,0.841952243505641,0.851630543164517
1144,,0.841952243505641,0.829445989678998
1145,,0.841952243505641,0.825245342429807
1146,,0.841952243505641,0.822114930464445
1147,,0.841952243505641,0.822114930464445